feature	depth	Nsites	totalNsites	propsites
genome	340	441	1108645000	3.97783e-07
genome	341	480	1108645000	4.32961e-07
genome	342	530	1108645000	4.78061e-07
genome	343	499	1108645000	4.50099e-07
genome	344	510	1108645000	4.60021e-07
genome	345	466	1108645000	4.20333e-07
genome	346	544	1108645000	4.90689e-07
genome	347	440	1108645000	3.96881e-07
genome	348	482	1108645000	4.34765e-07
genome	349	445	1108645000	4.01391e-07
genome	350	441	1108645000	3.97783e-07
genome	351	486	1108645000	4.38373e-07
genome	352	462	1108645000	4.16725e-07
genome	353	455	1108645000	4.10411e-07
genome	354	471	1108645000	4.24843e-07
genome	355	448	1108645000	4.04097e-07
genome	356	472	1108645000	4.25745e-07
genome	357	490	1108645000	4.41981e-07
genome	358	472	1108645000	4.25745e-07
genome	359	450	1108645000	4.05901e-07
genome	360	457	1108645000	4.12215e-07
genome	361	501	1108645000	4.51903e-07
genome	362	495	1108645000	4.46491e-07
genome	363	513	1108645000	4.62727e-07
genome	364	438	1108645000	3.95077e-07
genome	365	484	1108645000	4.36569e-07
genome	366	430	1108645000	3.87861e-07
genome	367	463	1108645000	4.17627e-07
genome	368	456	1108645000	4.11313e-07
genome	369	404	1108645000	3.64409e-07
genome	370	447	1108645000	4.03195e-07
genome	371	457	1108645000	4.12215e-07
genome	372	398	1108645000	3.58997e-07
genome	373	435	1108645000	3.92371e-07
genome	374	485	1108645000	4.37471e-07
genome	375	482	1108645000	4.34765e-07
genome	376	474	1108645000	4.27549e-07
genome	377	506	1108645000	4.56413e-07
genome	378	463	1108645000	4.17627e-07
genome	379	409	1108645000	3.68919e-07
genome	380	427	1108645000	3.85155e-07
genome	381	387	1108645000	3.49075e-07
genome	382	438	1108645000	3.95077e-07
genome	383	381	1108645000	3.43663e-07
genome	384	385	1108645000	3.47271e-07
genome	385	384	1108645000	3.46369e-07
genome	386	395	1108645000	3.56291e-07
genome	387	421	1108645000	3.79743e-07
genome	388	437	1108645000	3.94175e-07
genome	389	397	1108645000	3.58095e-07
genome	390	430	1108645000	3.87861e-07
genome	391	400	1108645000	3.60801e-07
genome	392	414	1108645000	3.73429e-07
genome	393	383	1108645000	3.45467e-07
genome	394	354	1108645000	3.19309e-07
genome	395	406	1108645000	3.66213e-07
genome	396	360	1108645000	3.24721e-07
genome	397	361	1108645000	3.25623e-07
genome	398	366	1108645000	3.30133e-07
genome	399	370	1108645000	3.33741e-07
genome	400	378	1108645000	3.40957e-07
genome	401	399	1108645000	3.59899e-07
genome	402	469	1108645000	4.23039e-07
genome	403	342	1108645000	3.08485e-07
genome	404	392	1108645000	3.53585e-07
genome	405	353	1108645000	3.18407e-07
genome	406	363	1108645000	3.27427e-07
genome	407	382	1108645000	3.44565e-07
genome	408	367	1108645000	3.31035e-07
genome	409	363	1108645000	3.27427e-07
genome	410	304	1108645000	2.74209e-07
genome	411	366	1108645000	3.30133e-07
genome	412	319	1108645000	2.87739e-07
genome	413	334	1108645000	3.01269e-07
genome	414	361	1108645000	3.25623e-07
genome	415	310	1108645000	2.79621e-07
genome	416	357	1108645000	3.22015e-07
genome	417	345	1108645000	3.11191e-07
genome	418	318	1108645000	2.86837e-07
genome	419	344	1108645000	3.10289e-07
genome	420	378	1108645000	3.40957e-07
genome	421	320	1108645000	2.88641e-07
genome	422	298	1108645000	2.68797e-07
genome	423	323	1108645000	2.91347e-07
genome	424	301	1108645000	2.71503e-07
genome	425	336	1108645000	3.03073e-07
genome	426	302	1108645000	2.72405e-07
genome	427	338	1108645000	3.04877e-07
genome	428	358	1108645000	3.22917e-07
genome	429	334	1108645000	3.01269e-07
genome	430	297	1108645000	2.67895e-07
genome	431	332	1108645000	2.99465e-07
genome	432	335	1108645000	3.02171e-07
genome	433	311	1108645000	2.80523e-07
genome	434	325	1108645000	2.93151e-07
genome	435	325	1108645000	2.93151e-07
genome	436	295	1108645000	2.66091e-07
genome	437	310	1108645000	2.79621e-07
genome	438	347	1108645000	3.12995e-07
genome	439	309	1108645000	2.78719e-07
genome	440	265	1108645000	2.39031e-07
genome	441	333	1108645000	3.00367e-07
genome	442	325	1108645000	2.93151e-07
genome	443	291	1108645000	2.62483e-07
genome	444	291	1108645000	2.62483e-07
genome	445	249	1108645000	2.24598e-07
genome	446	335	1108645000	3.02171e-07
genome	447	386	1108645000	3.48173e-07
genome	448	319	1108645000	2.87739e-07
genome	449	319	1108645000	2.87739e-07
genome	450	351	1108645000	3.16603e-07
genome	451	315	1108645000	2.84131e-07
genome	452	315	1108645000	2.84131e-07
genome	453	280	1108645000	2.52561e-07
genome	454	288	1108645000	2.59777e-07
genome	455	293	1108645000	2.64287e-07
genome	456	253	1108645000	2.28207e-07
genome	457	263	1108645000	2.37227e-07
genome	458	315	1108645000	2.84131e-07
genome	459	268	1108645000	2.41737e-07
genome	460	281	1108645000	2.53463e-07
genome	461	291	1108645000	2.62483e-07
genome	462	247	1108645000	2.22794e-07
genome	463	265	1108645000	2.39031e-07
genome	464	236	1108645000	2.12872e-07
genome	465	253	1108645000	2.28207e-07
genome	466	339	1108645000	3.05779e-07
genome	467	277	1108645000	2.49855e-07
genome	468	304	1108645000	2.74209e-07
genome	469	278	1108645000	2.50757e-07
genome	470	241	1108645000	2.17382e-07
genome	471	265	1108645000	2.39031e-07
genome	472	233	1108645000	2.10166e-07
genome	473	256	1108645000	2.30913e-07
genome	474	263	1108645000	2.37227e-07
genome	475	285	1108645000	2.57071e-07
genome	476	229	1108645000	2.06558e-07
genome	477	241	1108645000	2.17382e-07
genome	478	260	1108645000	2.34521e-07
genome	479	229	1108645000	2.06558e-07
genome	480	281	1108645000	2.53463e-07
genome	481	262	1108645000	2.36325e-07
genome	482	276	1108645000	2.48953e-07
genome	483	303	1108645000	2.73307e-07
genome	484	253	1108645000	2.28207e-07
genome	485	276	1108645000	2.48953e-07
genome	486	256	1108645000	2.30913e-07
genome	487	308	1108645000	2.77817e-07
genome	488	260	1108645000	2.34521e-07
genome	489	299	1108645000	2.69699e-07
genome	490	265	1108645000	2.39031e-07
genome	491	249	1108645000	2.24598e-07
genome	492	247	1108645000	2.22794e-07
genome	493	282	1108645000	2.54365e-07
genome	494	286	1108645000	2.57973e-07
genome	495	282	1108645000	2.54365e-07
genome	496	274	1108645000	2.47149e-07
genome	497	268	1108645000	2.41737e-07
genome	498	288	1108645000	2.59777e-07
genome	499	231	1108645000	2.08362e-07
genome	500	280	1108645000	2.52561e-07
genome	501	230	1108645000	2.0746e-07
genome	502	249	1108645000	2.24598e-07
genome	503	252	1108645000	2.27304e-07
genome	504	221	1108645000	1.99342e-07
genome	505	237	1108645000	2.13774e-07
genome	506	258	1108645000	2.32717e-07
genome	507	214	1108645000	1.93028e-07
genome	508	185	1108645000	1.6687e-07
genome	509	201	1108645000	1.81302e-07
genome	510	229	1108645000	2.06558e-07
genome	511	216	1108645000	1.94832e-07
genome	512	214	1108645000	1.93028e-07
genome	513	211	1108645000	1.90322e-07
genome	514	242	1108645000	2.18284e-07
genome	515	221	1108645000	1.99342e-07
