contig,lg,Tce_F_CC22B,Tce_F_CC22C,Tce_F_CC24B,Tce_F_CC24C,Tce_F_CC25B,Tce_M_05_HM15,Tce_M_06_HM16,Tce_M_07_HM33,Tce_M_08_HM61
lgNA_ordNA_scaf255,lgNA,22.15653040877367896311066800,13.30807577268195413758723829,14.03290129611166500498504487,10.28115653040877367896311067,13.76171485543369890329012961,27.93519441674975074775672981,24.93220338983050847457627119,23.56929212362911266201395813,23.74177467597208374875373878
lgNA_ordNA_scaf2550,lgNA,18.44276294940379057700585094,13.29434677110382699757353880,14.28353648442192991169194822,12.17996017387273613062212952,13.75826439440163845255156821,28.13184482000198657641933790,27.48175187660522469598285868,24.13651563955935843041543097,25.40577715342518884300843349
lgNA_ordNA_scaf2552,lgNA,11.33928571428571428571428571,6.330627705627705627705627706,7.308982683982683982683982684,5.764610389610389610389610390,6.880952380952380952380952381,15.83170995670995670995670996,14.14718614718614718614718615,12.68506493506493506493506494,12.43181818181818181818181818
lgNA_ordNA_scaf2553,lgNA,0,0,0,0,0,0,0,0,0
lgNA_ordNA_scaf2554,lgNA,41.10660377358490566037735849,33.76415094339622641509433962,32.91792452830188679245283019,23.87547169811320754716981132,21.46320754716981132075471698,56.40094339622641509433962264,50.50943396226415094339622642,49.58867924528301886792452830,51.13962264150943396226415094
lgNA_ordNA_scaf2555,lgNA,15.23746701846965699208443272,9.901495162708883025505716799,14.05892700087950747581354442,8.232189973614775725593667546,14.39753737906772207563764292,8.054529463500439753737906772,12.48548812664907651715039578,11.19437115215479331574318382,12.24098504837291116974494283
lgNA_ordNA_scaf2556,lgNA,96.54698318496538081107814045,58.95351137487636003956478734,65.38971315529179030662710188,65.20474777448071216617210682,73.49455984174085064292779426,115.4411473788328387734915925,109.3926805143422354104846686,98.83481701285855588526211672,96.19386745796241345202769535
lgNA_ordNA_scaf2557,lgNA,3.330791229742612011439466158,2.850333651096282173498570067,4.547187797902764537654909438,2.861773117254528122020972355,2.508102955195424213536701621,6.742612011439466158245948522,7.287893231649189704480457579,4.093422306959008579599618684,4.608198284080076263107721640
lgNA_ordNA_scaf2558,lgNA,0,0,0,0,0,0,0,0,0
lgNA_ordNA_scaf2559,lgNA,17.26557435054558736246176323,12.64423823220563393142491896,13.83982787745970871570104552,11.47641304844085285120759713,12.98175478244989270876135689,26.43713760672054056521937634,26.32420216408711135460895768,22.27228575994156051682417934,23.04790439665799205588275579
lgNA_ordNA_scaf256,lgNA,19.13655950149774937126563827,13.73191087189837730469188012,15.26909830682236852643888061,12.55174844218046678520511958,13.78901757252470885994841975,29.39380396302881765902574207,28.78041552533358963269098307,24.45497941595783875566661861,26.67409934803850897848687267
lgNA_ordNA_scaf2561,lgNA,8.888027562446167097329888028,8.789836347975882859603789836,10.47286821705426356589147287,5.572782084409991386735572782,6.698535745047372954349698536,19.16451335055986218776916451,16.21963824289405684754521964,6.290267011197243755383290267,15.74935400516795865633074935
lgNA_ordNA_scaf2562,lgNA,131.5247706422018348623853211,95.52201834862385321100917431,108.7128440366972477064220183,92.44954128440366972477064220,92.86055045871559633027522936,161.5146788990825688073394495,141.4183486238532110091743119,155.8018348623853211009174312,145.8
lgNA_ordNA_scaf2563,lgNA,0.3596730245231607629427792916,0,0,0.3360581289736603088101725704,0.5177111716621253405994550409,0.1553133514986376021798365123,0,0.1752951861943687556766575840,0.1798365122615803814713896458
lgNA_ordNA_scaf2564,lgNA,312.0166015625,349.7666015625,242.001953125,227.9775390625,338.07421875,534.197265625,411.4775390625,374.193359375,394.248046875
lgNA_ordNA_scaf2565,lgNA,43.15618221258134490238611714,20.03326102675343456254519161,34.10484454085321764280549530,38.34417932031814895155459147,41.97180043383947939262472885,32.23716558206796818510484454,58.16196673897324656543745481,30.30874909616775126536514823,82.85249457700650759219088937
lgNA_ordNA_scaf2566,lgNA,824.8564638783269961977186312,523.3859315589353612167300380,584.3507604562737642585551331,447.4448669201520912547528517,623.7328897338403041825095057,1076.942015209125475285171103,898.0247148288973384030418251,894.8336501901140684410646388,859.7129277566539923954372624
lgNA_ordNA_scaf2567,lgNA,5.301656495204882301656495205,1.285091543156059285091543156,2.877070619006102877070619006,2.629468177855274629468177855,2.619006102877070619006102877,5.552746294681778552746294682,5.125544899738448125544899738,3.214472537053182214472537053,3.264167393199651264167393200
lgNA_ordNA_scaf2569,lgNA,18.76090252707581227436823105,13.53453670276774969915764140,15.26338146811070998796630566,12.20951865222623345367027677,14.29774969915764139590854392,29.66380264741275571600481348,28.45914560770156438026474128,24.60716004813477737665463297,26.15373044524669073405535499
lgNA_ordNA_scaf257,lgNA,0,0,0,0,0,0,0,0,0
lgNA_ordNA_scaf2570,lgNA,5.194117647058823529411764706,3.935294117647058823529411765,2.3,3.166386554621848739495798319,3.526890756302521008403361345,6.7,7.456302521008403361344537815,5.207563025210084033613445378,2.611764705882352941176470588
lgNA_ordNA_scaf2571,lgNA,42.71414821944177093358999038,28.50048123195380173243503369,56.13282001924927815206929740,30.77767083734359961501443696,28.92300288739172281039461020,56.10202117420596727622714148,49.56496631376323387872954764,81.02406159769008662175168431,51.27911453320500481231953802
lgNA_ordNA_scaf2572,lgNA,66.89415749364944961896697714,49.77646062658763759525825572,67.03175275190516511430990686,49.56604572396274343776460627,60.34081287044877222692633362,99.66511430990685859441151566,100.1426756985605419136325148,83.65156646909398814563928874,99.09991532599491955969517358
lgNA_ordNA_scaf2573,lgNA,63.26064291920069504778453519,65.32667245873153779322328410,49.11902693310165073848827107,46.53518679409209383145091225,57.45178105994787141615986099,149.5777584708948740225890530,121.4404865334491746307558645,44.38053866203301476976542137,113.7263249348392701998262381
lgNA_ordNA_scaf2574,lgNA,19.11847014925373134328358209,9.978544776119402985074626866,12.77332089552238805970149254,9.914179104477611940298507463,12.78078358208955223880597015,25.08302238805970149253731343,27.24347014925373134328358209,23.13712686567164179104477612,25.02705223880597014925373134
lgNA_ordNA_scaf2575,lgNA,19.00626742728505282545854545,13.84105463320627936524178626,15.21895918071508360833269380,12.40361379004544950670657355,14.12010437185029802256273823,30.04585880808029128614429579,29.09333776743154860880168496,25.43750906005644948112523769,26.66291473740758742421529252
lgNA_ordNA_scaf2576,lgNA,13.33936915887850467289719626,8.639602803738317757009345794,5.623831775700934579439252336,3.669976635514018691588785047,12.98773364485981308411214953,13.89135514018691588785046729,5.144275700934579439252336449,13.71028037383177570093457944,8.095794392523364485981308411
lgNA_ordNA_scaf2577,lgNA,0.7444369521240728253540121376,0.6035064059339177343223196224,0.9393122049898853674983142279,0.9339177343223196223870532704,0.4565070802427511800404585300,1.138233310856372218476062036,1.465273095077545515846257586,0.7970330411328388401888064734,1.073499662845583277140930546
lgNA_ordNA_scaf2578,lgNA,12.51543498596819457436856876,10.37605238540692235734331151,9.004209541627689429373246024,8.090271281571562207670720299,9.819925163704396632366697848,22.87979420018709073900841908,17.91674462114125350795135641,22.55051449953227315247895229,19.49298409728718428437792329
lgNA_ordNA_scaf2579,lgNA,14.44230769230769230769230769,12.53846153846153846153846154,15.29264214046822742474916388,9.997491638795986622073578595,11.58361204013377926421404682,31.75083612040133779264214047,25.79765886287625418060200669,23.41722408026755852842809365,25.78260869565217391304347826
lgNA_ordNA_scaf258,lgNA,2.045261669024045261669024045,1.662659123055162659123055163,1.622347949080622347949080622,1.427157001414427157001414427,1.452616690240452616690240453,3.431400282885431400282885431,2.099717114568599717114568600,3.484441301272984441301272984,2.065063649222065063649222065
lgNA_ordNA_scaf2580,lgNA,9.240832956088727931190583975,6.755545495699411498415572657,6.108193752829334540516070620,5.048438207333635129017655048,5.732910819375282933454051607,13.56405613399728383884110457,11.83295608872793119058397465,5.163422363060208239022181983,12.93073789044816659121774559
lgNA_ordNA_scaf2581,lgNA,53.88334995014955134596211366,24.83349950149551345962113659,71.50747756729810568295114656,25.65204386839481555333998006,30.24925224327018943170488534,49.47258225324027916251246261,49.29810568295114656031904287,54.00498504486540378863409771,37.07078763708873379860418744
lgNA_ordNA_scaf2582,lgNA,23.78590785907859078590785908,14.68473351400180668473351400,16.11201445347786811201445348,13.11382113821138211382113821,17.78048780487804878048780488,31.10207768744354110207768744,30.35049683830171635049683830,30.24209575429087624209575429,30.31436314363143631436314363
lgNA_ordNA_scaf2583,lgNA,0.1903353057199211045364891519,0.09960552268244575936883629191,0.1903353057199211045364891519,0.09960552268244575936883629191,0,0,0.09960552268244575936883629191,0,0.2899408284023668639053254438
lgNA_ordNA_scaf2584,lgNA,0.4600152322924600152322924600,0.5376999238385376999238385377,0.2307692307692307692307692308,0.1523229246001523229246001523,0.9878141660319878141660319878,0.9862909367859862909367859863,0.7646610814927646610814927647,0.9809596344249809596344249810,0.5369383092155369383092155369
lgNA_ordNA_scaf2585,lgNA,0.7576923076923076923076923077,0.7596153846153846153846153846,0.09711538461538461538461538462,0.575,0.8528846153846153846153846154,1.673076923076923076923076923,0.8307692307692307692307692308,0.5557692307692307692307692308,1.283653846153846153846153846
lgNA_ordNA_scaf2586,lgNA,23.10882487425697302240512117,16.48559670781893004115226337,17.31870141746684956561499771,14.51577503429355281207133059,16.45679012345679012345679012,36.65477823502514860539551898,32.75034293552812071330589849,27.64746227709190672153635117,36.19021490626428898033836305
lgNA_ordNA_scaf2587,lgNA,2.234733893557422969187675070,1.325490196078431372549019608,1.714845938375350140056022409,1.954061624649859943977591036,1.198319327731092436974789916,2.673389355742296918767507003,3.379271708683473389355742297,2.276750700280112044817927171,3.473949579831932773109243697
lgNA_ordNA_scaf2588,lgNA,5.000875656742556917688266200,5.046409807355516637478108581,2.748686514886164623467600701,3.294220665499124343257443082,2.266199649737302977232924694,5.562171628721541155866900175,8.000875656742556917688266200,8.077933450087565674255691769,8.213660245183887915936952715
lgNA_ordNA_scaf2589,lgNA,43.73751274209989806320081549,36.86493374108053007135575943,37.34097859327217125382262997,33.70081549439347604485219164,31.44597349643221202854230377,67.15902140672782874617737003,66.13914373088685015290519878,57.37308868501529051987767584,64.60193679918450560652395515
lgNA_ordNA_scaf259,lgNA,21.99301919720767888307155323,19.00174520069808027923211169,17.01047120418848167539267016,13.46684118673647469458987784,17.89267015706806282722513089,37.85689354275741710296684119,34.76439790575916230366492147,27.53403141361256544502617801,32.64921465968586387434554974
lgNA_ordNA_scaf2590,lgNA,6.122740247383444338725023787,3.805899143672692673644148430,4.549952426260704091341579448,2.852521408182683158896289248,2.467174119885823025689819220,5.941008563273073263558515699,8.451950523311132254995242626,6.267364414843006660323501427,8.499524262607040913415794481
lgNA_ordNA_scaf2591,lgNA,3.438876233864844343204252088,0.8914198936977980258162490509,1.478359908883826879271070615,1.407744874715261958997722096,2.694760820045558086560364465,7.132877752467729688686408504,3.751708428246013667425968109,5.388003037205770690964312832,7.129081245254365983295368261
lgNA_ordNA_scaf2592,lgNA,23.12697415649676956209619526,16.26435750179468772433596554,17.85819723618090452261306533,15.26494077530509691313711414,16.26056622397702799712849964,34.31393575017946877243359655,35.75309583632447954055994257,30.12280150753768844221105528,29.50056083991385498923187365
lgNA_ordNA_scaf2593,lgNA,3.717303005686433793663688058,2.155158407798537774167343623,4.970755483346872461413484972,2.429731925264012997562956946,3.623883021933387489845653940,8.549147034930950446791226645,5.497969130787977254264825345,4.722989439480097481722177092,4.675873273761169780666125102
lgNA_ordNA_scaf2594,lgNA,16.63528245787908820614469772,12.41228939544103072348860258,11.01288404360753221010901883,9.166501486620416253716551041,8.927651139742319127849355798,15.81367690782953419226957384,18.76511397423191278493557978,19.97720515361744301288404361,18.29137760158572844400396432
lgNA_ordNA_scaf2595,lgNA,11.12246865959498553519768563,9.905496624879459980713596914,9.800385728061716489874638380,8.639344262295081967213114754,10.74638379942140790742526519,22.82545805207328833172613308,21.83510125361620057859209257,20.27386692381870781099324976,18.95178399228543876567020251
lgNA_ordNA_scaf2596,lgNA,120.1368237347294938917975567,79.82303664921465968586387435,100.2394415357766143106457243,69.65095986038394415357766143,74.98708551483420593368237347,205.6205933682373472949389180,170.5179755671902268760907504,158.4471204188481675392670157,173.9546247818499127399650960
lgNA_ordNA_scaf2597,lgNA,54.52054794520547945205479452,35.56666666666666666666666667,41.18995433789954337899543379,27.72557077625570776255707763,32.76712328767123287671232877,87.92511415525114155251141553,61.6,73.04109589041095890410958904,62.29817351598173515981735160
lgNA_ordNA_scaf2598,lgNA,3.391505791505791505791505792,5.325096525096525096525096525,3.672586872586872586872586873,3.023166023166023166023166023,6.275675675675675675675675676,8.985328185328185328185328185,8.763706563706563706563706564,11.72123552123552123552123552,6.858687258687258687258687259
lgNA_ordNA_scaf2599,lgNA,10.81900138696255201109570042,8.606796116504854368932038835,8.158807212205270457697642164,6.992371705963938973647711512,8.723300970873786407766990291,14.71359223300970873786407767,16.80790568654646324549237171,13.12066574202496532593619972,13.23994452149791955617198336
lgNA_ordNA_scaf26,lgNA,0.9445169712793733681462140992,0.6945169712793733681462140992,0.8446475195822454308093994778,0.8968668407310704960835509138,1.112271540469973890339425587,2.793080939947780678851174935,1.438642297650130548302872063,1.156657963446475195822454308,1.536553524804177545691906005
lgNA_ordNA_scaf260,lgNA,17.54790823211875843454790823,12.17678812415654520917678812,13.03441295546558704453441296,10.12280701754385964912280702,9.890688259109311740890688259,24.95411605937921727395411606,22.66261808367071524966261808,20.12280701754385964912280702,21.48515519568151147098515520
lgNA_ordNA_scaf2600,lgNA,0,0,0,0,0,0,0.1747572815533980582524271845,0.3503971756398940864960282436,0.1747572815533980582524271845
lgNA_ordNA_scaf2601,lgNA,143.0895270270270270270270270,114.3243243243243243243243243,138.1393581081081081081081081,100.5633445945945945945945946,107.4341216216216216216216216,268.0557432432432432432432432,229.6064189189189189189189189,167.2483108108108108108108108,262.1173986486486486486486486
lgNA_ordNA_scaf2602,lgNA,18.16289855072463768115942029,11.82898550724637681159420290,13.48521739130434782608695652,11.83304347826086956521739130,13.13275362318840579710144928,30.37797101449275362318840580,27.18434782608695652173913043,19.10956521739130434782608696,26.16985507246376811594202899
lgNA_ordNA_scaf2604,lgNA,0.4656593406593406593406593407,0.4120879120879120879120879121,0.06936813186813186813186813187,0.4587912087912087912087912088,0.2081043956043956043956043956,0.2081043956043956043956043956,0.3385989010989010989010989011,0.2081043956043956043956043956,0
lgNA_ordNA_scaf2605,lgNA,122.5636036036036036036036036,80.93621621621621621621621622,78.78486486486486486486486486,70.53009009009009009009009009,86.59243243243243243243243243,220.4731531531531531531531532,189.7621621621621621621621622,173.4558558558558558558558559,164.1549549549549549549549550
lgNA_ordNA_scaf2606,lgNA,0.7797992471769134253450439147,1.589711417816813048933500627,0.6693851944792973651191969887,1.663111668757841907151819322,0.5056461731493099121706398996,0.9265997490589711417816813049,0.7728983688833124215809284818,1.754705144291091593475533250,2.719573400250941028858218319
lgNA_ordNA_scaf2607,lgNA,84.45825426944971537001897533,59.33870967741935483870967742,66.15275142314990512333965844,52.66129032258064516129032258,64.20208728652751423149905123,95.90796963946869070208728653,101.5825426944971537001897533,91.23719165085388994307400380,96.33586337760910815939278937
lgNA_ordNA_scaf2608,lgNA,50.16899948159668221876620010,36.51632970451010886469673406,42.75946086054950751684810783,37.57179885951270088128564023,38.53965785381026438569206843,63.99688958009331259720062208,64.18766200103680663556246760,59.06013478486262312078797304,64.51944012441679626749611198
lgNA_ordNA_scaf2609,lgNA,8.504926108374384236453201970,4.413793103448275862068965517,5.396551724137931034482758621,0,6.123152709359605911330049261,9.647783251231527093596059113,0,16.24302134646962233169129721,17.46141215106732348111658456
lgNA_ordNA_scaf261,lgNA,10.72713257965056526207605344,9.877183967112024665981500514,12.07965056526207605344295992,10.48047276464542651593011305,11.66443987667009249743062693,19.79753340184994861253854060,19.60894141829393627954779034,18.72559095580678314491264132,21.24100719424460431654676259
lgNA_ordNA_scaf2610,lgNA,22.50291545189504373177842566,11.79883381924198250728862974,13.93002915451895043731778426,11.49198250728862973760932945,14.76530612244897959183673469,31.17201166180758017492711370,28.71938775510204081632653061,26.46209912536443148688046647,25.48177842565597667638483965
lgNA_ordNA_scaf2611,lgNA,18.69168008274359029609769161,13.64770202867500464304000607,14.93892273263169559716677081,12.28410171797610655699857477,13.73792476120409162128800495,16.87840109093483634438325550,16.07184860713930248713031397,13.80441001583250989916651019,14.77101860602086854091569984
lgNA_ordNA_scaf2612,lgNA,15.16306027820710973724884080,10.99845440494590417310664606,15.65146831530139103554868624,10.08964451313755795981452859,16.45981452859350850077279753,27.62055641421947449768160742,28.47990726429675425038639876,18.59969088098918083462132921,20.88485316846986089644513138
lgNA_ordNA_scaf2613,lgNA,2.740384615384615384615384615,1.635489510489510489510489510,2.549825174825174825174825175,0.9388111888111888111888111888,2.684440559440559440559440559,4.200174825174825174825174825,3.507867132867132867132867133,0,3.321678321678321678321678322
lgNA_ordNA_scaf2614,lgNA,0.7762596071733561058923996584,0.2587532023911187019641332195,0.2578992314261315115286080273,0.3432963279248505550811272417,0.4884713919726729291204099061,1.807856532877882152006831768,0.8599487617421007685738684885,0.8590947907771135781383432963,0.3450042698548249359521776260
lgNA_ordNA_scaf2615,lgNA,18.73095117386282634301419156,17.25555864739897613393357450,14.29334563294058451088095937,12.36413571752579677440258597,13.70435962628507389294005085,28.39076538372106320447969993,28.12751821116951730394642047,25.66612284105680055195758160,25.60723720072120424336450166
lgNA_ordNA_scaf2616,lgNA,6.477979274611398963730569948,9.045984455958549222797927461,13.97668393782383419689119171,6.880829015544041450777202073,8.674222797927461139896373057,4.047927461139896373056994819,4.369170984455958549222797927,12.69689119170984455958549223,12.33354922279792746113989637
lgNA_ordNA_scaf2617,lgNA,486.4628975265017667844522968,315.1643109540636042402826855,311.1749116607773851590106007,268.0677267373380447585394582,315.0265017667844522968197880,770.7673733804475853945818610,610.6484098939929328621908127,653.7885747938751472320376914,721.0194346289752650176678445
lgNA_ordNA_scaf2618,lgNA,10.66856214459788789601949634,7.423233143785540211210398050,5.902518277822908204711616572,6.427294882209585702680747360,6.358245329000812347684809098,11.58326563769293257514216084,11.75548334687246141348497157,13.58732737611697806661251015,13.21202274573517465475223396
lgNA_ordNA_scaf2619,lgNA,0.3695219123505976095617529880,0.1802788844621513944223107570,0.4790836653386454183266932271,0.3964143426294820717131474104,0.1932270916334661354581673307,1.848605577689243027888446215,1.684262948207171314741035857,1.365537848605577689243027888,1.032868525896414342629482072
lgNA_ordNA_scaf262,lgNA,3.192198982475975127190503109,2.649519502543810062182023742,1.763143018654607122668174110,2.908988128886376483889202940,1.607122668174109666478236292,4.016393442622950819672131148,4.455624646693046919163369135,4.050310910118711136235161108,5.333521763708309779536461278
lgNA_ordNA_scaf2620,lgNA,21.06967997811816192560175055,15.32450570490778368240075023,16.41792356986558299468583932,13.58097256955298530790872148,15.93415911222256955298530791,32.65440371991247264770240700,30.78825414191934979681150359,27.99060253204126289465457956,28.93499921850578305720537668
lgNA_ordNA_scaf2621,lgNA,0.9822635135135135135135135135,0.4138513513513513513513513514,1.060810810810810810810810811,0.7288851351351351351351351351,0.6587837837837837837837837838,2.53125,2.681587837837837837837837838,1.460304054054054054054054054,0.9113175675675675675675675676
lgNA_ordNA_scaf2622,lgNA,4.578820697954271961492178099,6.615523465703971119133574007,3.335138387484957882069795427,2.924789410348977135980746089,6.725631768953068592057761733,2.996389891696750902527075812,3.451865222623345367027677497,3.838146811070998796630565584,3.687123947051744885679903730
lgNA_ordNA_scaf2623,lgNA,0,0,0,0,0,0,0.008826945412311265969802555168,0,0
lgNA_ordNA_scaf2624,lgNA,4.139800285306704707560627675,2.274607703281027104136947218,2.583452211126961483594864479,1.540656205420827389443651926,2.957917261055634807417974322,6.169044222539229671897289586,3.148359486447931526390870185,3.666191155492154065620542083,4.167617689015691868758915835
lgNA_ordNA_scaf2626,lgNA,0.1498054474708171206225680934,0,0,0,0.1478599221789883268482490272,0.09824902723735408560311284047,0.09824902723735408560311284047,0.25,0.3988326848249027237354085603
lgNA_ordNA_scaf2627,lgNA,16.65664335664335664335664336,11.01048951048951048951048951,13.13776223776223776223776224,11.90419580419580419580419580,13.90559440559440559440559441,21.79860139860139860139860140,26.75034965034965034965034965,27.03776223776223776223776224,23.25944055944055944055944056
lgNA_ordNA_scaf2628,lgNA,17.86942045854424383509731208,13.50161058928619765584819858,14.83515144953035757789026338,12.41611401348022629456189265,13.97741114690198413772568552,28.93272067780093657797146956,29.83835909373900332945348239,24.22442681969520612835990580,27.86610453942560160246866795
lgNA_ordNA_scaf2629,lgNA,15.78644314868804664723032070,10.90160349854227405247813411,11.94606413994169096209912536,9.398688046647230320699708455,10.43731778425655976676384840,23.01895043731778425655976676,20.78717201166180758017492711,19.69825072886297376093294461,19.98177842565597667638483965
lgNA_ordNA_scaf263,lgNA,3.459709379128137384412153236,2.571994715984147952443857332,3.260898282694848084544253633,1.704755614266842800528401585,1.744385733157199471598414795,5.623513870541611624834874505,5.583223249669749009247027741,4.583883751651254953764861295,5.989431968295904887714663144
lgNA_ordNA_scaf2630,lgNA,13.61399276236429433051869723,5.376759147567350221149979895,9.244873341375150784077201448,9.478488138319260152794531564,14.35544833132287897064736630,20.93646964213912344189786892,14.87414555689585846401286691,17.58423803779654201849618014,22.05669481302774427020506634
lgNA_ordNA_scaf2631,lgNA,29.45957224830464267083985394,23.33437663015127803860198226,18.00208659363588941053729786,25.18518518518518518518518519,19.06990088680229525299947835,33.69431403234220135628586333,37.34167970787689097548252478,28.24047991653625456442357851,45.65936358894105372978612415
lgNA_ordNA_scaf2632,lgNA,15.62707055982449531961110675,11.26554517869888285739596515,12.07818197663154604441057782,10.09103369001327376583867081,11.43685166152545314821603612,24.56416313695890318217469371,23.76734178254503393344967385,20.58753735272277851680971556,21.52801499222515994419688675
lgNA_ordNA_scaf2633,lgNA,380.5720500271886895051658510,239.1750951604132680804785209,273.0413268080478520935290919,208.2327351821642196846112017,233.0609026644915715062533986,556.0701468189233278955954323,475.2240348015225666122892877,426.2463295269168026101141925,469.0810222947253942359978249
lgNA_ordNA_scaf2634,lgNA,5.414358974358974358974358974,4.100512820512820512820512821,3.711111111111111111111111111,3.985299145299145299145299145,3.606837606837606837606837607,7.165470085470085470085470085,6.496410256410256410256410256,8.260512820512820512820512821,7.769572649572649572649572650
lgNA_ordNA_scaf2635,lgNA,1.222480620155038759689922481,0.04728682170542635658914728682,1.341860465116279069767441860,0.7403100775193798449612403101,1.185271317829457364341085271,2.484496124031007751937984496,2.508527131782945736434108527,2.077519379844961240310077519,0.3162790697674418604651162791
lgNA_ordNA_scaf2636,lgNA,17.98763003593720446377908076,15.30510686589748439568753546,15.05698884055229808965386798,13.24581047853224891242670702,12.70132400226971817665973142,23.46360885190088897295252506,25.79375827501418573860412332,21.03067902402118403631549083,25.83697749196141479099678457
lgNA_ordNA_scaf2637,lgNA,33.75021312872975277067348679,26.16453537936913895993179881,30.18158567774936061381074169,18.84995737425404944586530264,14.94032395566922421142369991,49.63427109974424552429667519,36.05967604433077578857630009,33.68712702472293265132139812,44.72549019607843137254901961
lgNA_ordNA_scaf2638,lgNA,22.79800995024875621890547264,11.12835820895522388059701493,16.37114427860696517412935323,14.27860696517412935323383085,16.77114427860696517412935323,36.22786069651741293532338308,31.47661691542288557213930348,26.65572139303482587064676617,27.59104477611940298507462687
lgNA_ordNA_scaf2639,lgNA,80.43365061590145576707726764,87.78555431131019036954087346,68.44456886898096304591265398,57.83482642777155655095184770,81.39893617021276595744680851,197.3768197088465845464725644,187.1508958566629339305711086,211.6954087346024636058230683,138.4115341545352743561030235
lgNA_ordNA_scaf264,lgNA,0.2596239928379588182632050134,0.4404655326768128916741271262,0.7117278424350940017905102954,0.09042076991942703670546105640,0.5425246195165622202327663384,0.3285586392121754700089525515,0.1521933751119068934646374217,0.2712623097582811101163831692,0.5040286481647269471799462847
lgNA_ordNA_scaf2640,lgNA,0.3574793875147232037691401649,0.2750294464075382803297997644,0.3775029446407538280329799764,0.5265017667844522968197879859,0.3833922261484098939929328622,0.7921083627797408716136631331,0.8639575971731448763250883392,1.091872791519434628975265018,0.6030624263839811542991755006
lgNA_ordNA_scaf2641,lgNA,8.833766233766233766233766234,2.755844155844155844155844156,5.803463203463203463203463203,7.154978354978354978354978355,9.458874458874458874458874459,21.55238095238095238095238095,17.62597402597402597402597403,7.578354978354978354978354978,19.43116883116883116883116883
lgNA_ordNA_scaf2642,lgNA,0.4517184942716857610474631751,0.4899072558647026732133115112,0.4582651391162029459901800327,0.5990180032733224222585924714,0.3791598472449536279323513366,0.8226950354609929078014184397,1.006546644844517184942716858,0.6213857064920894708128750682,0.9154391707583196944899072559
lgNA_ordNA_scaf2643,lgNA,7.111672987779182469447956174,6.233459755583649388959123472,6.577749683944374209860935525,5.273493468183733670459334176,4.147914032869785082174462705,16.36957437842393594605983987,16.67256637168141592920353982,12.39570164348925410872313527,13.69574378423935946059839865
lgNA_ordNA_scaf2644,lgNA,20.08194010655888296895094617,14.48043358442035642109130994,16.05272827484842917508726805,11.77200073488884806173066324,13.10049604997244166819768510,30.65993018555943413558699247,29.18280360095535550248024986,25.79514973360279257762263458,26.54951313613815910343560536
lgNA_ordNA_scaf2645,lgNA,18.25015752993068683049779458,14.17328292375551354757403907,14.22432262129804662885948330,12.60176433522369250157529931,12.23818525519848771266540643,31.85003150598613736609955892,27.37870195337114051669817265,26.05671077504725897920604915,28.88846880907372400756143667
lgNA_ordNA_scaf2646,lgNA,16.29416005767844268204758472,12.18817591925018024513338140,13.78082191780821917808219178,10.38284066330209084354722422,10.49603460706560922855082913,29.04037490987743330930064888,22.52487382840663302090843547,28.69358327325162220620043259,37.58111031002162941600576784
lgNA_ordNA_scaf2647,lgNA,8.888888888888888888888888889,6.207907293796864349011588275,5.937286980231765507839127471,3.647580095432856169052488071,4.524199045671438309475119291,11.35514655760054533060668030,12.73824130879345603271983640,10.67961826857532379004771643,9.669393319700068166325835037
lgNA_ordNA_scaf2648,lgNA,27.48378839590443686006825939,17.50426621160409556313993174,17.85580204778156996587030717,16.87372013651877133105802048,19.39761092150170648464163823,41.55119453924914675767918089,42.70307167235494880546075085,34.52218430034129692832764505,37.61860068259385665529010239
lgNA_ordNA_scaf2649,lgNA,1.182648401826484018264840183,1.470319634703196347031963470,1.838356164383561643835616438,1.378082191780821917808219178,1.010045662100456621004566210,4.232876712328767123287671233,2.901369863013698630136986301,4.170776255707762557077625571,2.387214611872146118721461187
lgNA_ordNA_scaf265,lgNA,5.311151904543368517668655346,8.032583754015603487838458008,6.040385497934832491968793024,4.120238641578705828361633777,1.751720972923359339146397430,16.73749426342358880220284534,11.13446535107847636530518587,7.858650757228086278109224415,12.38503900871959614502065168
lgNA_ordNA_scaf2650,lgNA,13.45297372060857538035961272,10.88796680497925311203319502,12.02420470262793914246196404,9.276625172890733056708160443,11.51590594744121715076071923,13.62586445366528354080221300,13.29944674965421853388658368,11.94121715076071922544951591,12.29737206085753803596127248
lgNA_ordNA_scaf2651,lgNA,21.67520299812617114303560275,14.34790755777638975640224859,14.36789506558400999375390381,11.62086196127420362273579013,12.15865084322298563397876327,14.20674578388507183010618364,11.97376639600249843847595253,13.49219237976264834478450968,14.48657089319175515302935665
lgNA_ordNA_scaf2652,lgNA,13.41729638958858102434928631,10.69521410579345088161209068,13.13685978169605373635600336,10.84634760705289672544080605,12.58774139378673383711167086,20.10747271200671704450041982,21.04198152812762384550797649,20.45340050377833753148614610,19.04114189756507136859781696
lgNA_ordNA_scaf2653,lgNA,17.56336996336996336996336996,9.429304029304029304029304029,14.52600732600732600732600733,8.710622710622710622710622711,10.12820512820512820512820513,29.01391941391941391941391941,29.68131868131868131868131868,8.048351648351648351648351648,9.243956043956043956043956044
