HOG,soft_chr,finalD
HOG_24396,AAAAA,2.3646407498745248e-07
HOG_24396,AAAAA,3.1912350095808506e-08
HOG_24396,AAAA,2.23008100874722e-09
HOG_24396,AAAA,0.08045500932894356
HOG_24396,AAAA,0.00026963933123624884
HOG_24396,AAAA,3.3443029678892344e-08
HOG_24396,AAAAA,4.5128308556741104e-07
HOG_24396,AAAAA,9.244777174899355e-07
HOG_24396,AAAAA,2.521483111195266e-07
HOG_24396,AAAA,2.1864252630621195e-08
HOG_24396,AAAAA,4.693356459029019e-08
HOG_24396,AAAA,2.5182180252159014e-07
HOG_24396,AAAA,2.0894717921837582
HOG_24396,AAAAA,4.8476067604497075e-09
HOG_24396,AAAAA,0.3252737215398156
HOG_24396,AAAA,0
HOG_24396,AAAAA,0.3698503769801391
HOG_24396,AAAA,2.928572939708829e-10
HOG_24396,XXXX,2.4154922484640338
HOG_24396,AAAAA,8.221768439398147e-07
HOG_24396,AAAAA,1.2623786460608244e-09
HOG_24396,AAAA,7.375501809292473e-08
HOG_24396,AAAA,3.157765604555607e-09
HOG_24396,XXXXX,2.7312129622860084
HOG_24396,AAAA,4.901812644675374e-08
HOG_24396,AAAA,2.2732170298277197
HOG_24396,AAAAA,3.0495357350446284e-09
HOG_24396,AAAA,2.0516686195260263
HOG_24396,AAAAA,4.289900578569359
HOG_24396,AAAA,0.2327342962853436
HOG_24396,AAAAA,1.6512785805389285e-08
HOG_24396,AAAAA,8.25311872176826e-08
HOG_24396,AAAAA,1.0599615052342415e-07
HOG_24396,AAAA,1.703010556632762
HOG_24396,AAAA,1.0231815394945443e-09
HOG_24396,AAAA,2.2363929019775242e-07
HOG_24396,AAAAA,5.221136234467849e-07
HOG_24396,AAAAA,7.346898200921714e-09
HOG_24396,AAAAA,5.037027221987955e-07
HOG_24396,AAAAA,9.21800165087916e-08
HOG_24396,XXXXX,5.035036733778725
HOG_24396,AAAAA,5.174842954147607e-07
HOG_24396,AAAAA,4.083631210960448e-10
HOG_24396,AAAAA,1.2650343705900013e-07
HOG_24396,AAAA,1.4400575309991837e-07
HOG_24396,AAAAA,0.0013258009794299142
HOG_24396,XXXXX,1.284027511414024
HOG_24396,AAAA,0.4617625749142462
HOG_24396,AAAA,9.723407856654376e-09
HOG_24396,AAAA,0
HOG_24396,AAAAA,0.03488705379550083
HOG_24396,XXXXX,9.197550389217213e-05
HOG_24396,AAAA,5.861289807394314
HOG_24396,AAAA,0.7597805195073306
HOG_24396,AAAAA,5.020410753786564e-10
HOG_24396,AAAAA,1.141968518021713
HOG_24396,AAAAA,2.6820998755283654e-09
HOG_24396,AAAA,4.5311026042327285e-09
HOG_24396,AAAA,1.7609661512251478
HOG_24396,AAAAA,1.5795273479297975
HOG_24396,AAAAA,0
HOG_24396,AAAA,4.0245140553452075e-10
HOG_24396,AAAAA,2.893466444220394e-08
HOG_24396,XXXXX,8.019469532882795e-08
HOG_24396,AAAAA,1.5691784938098863e-07
HOG_24396,AAAAA,7.398059007002303
HOG_24396,AAAAA,2.0372681319713593e-08
HOG_24396,AAAA,0.3910268877079943
HOG_24396,AAAAA,1.1522388376761228e-08
HOG_24396,AAAAA,1.4346027311730722
HOG_24396,AAAAA,2.9430339054670185e-08
HOG_24396,AAAAA,0.5624879350480114
HOG_24396,AAAAA,1.3642420526593924e-11
HOG_24396,AAAA,5.563015292864293e-08
HOG_24396,AAAA,3.563154677976854e-07
HOG_24396,AAAA,0
HOG_24396,AAAAA,8.44825990498066e-07
HOG_24396,AAAAA,2.7759597287513316e-08
HOG_24396,AAAAA,9.86537997960113e-07
HOG_24396,AAAAA,3.9882252167444676e-08
HOG_24396,AAAAA,2.521426310023344
HOG_24396,AAAAA,2.694141585379839e-07
HOG_24396,AAAA,0.7998947472110558
HOG_24396,AAAAA,3.0549017537850887e-08
HOG_24396,XXXX,1.0286385077051818e-09
HOG_24396,AAAAA,0.26312503595181624
HOG_24396,AAAAA,7.376002031378448e-10
HOG_24396,AAAA,0.006601633402169682
HOG_24396,AAAAA,2.689375833142549e-09
HOG_24396,AAAA,3.5042830859310925e-09
HOG_24396,AAAAA,7.482845652246397
HOG_24396,AAAAA,1.363911822783848
HOG_24396,AAAA,0.05430039315569957
HOG_24396,XXXX,2.0336301531642675e-09
HOG_24396,AAAAA,1.0098210623255e-07
HOG_24396,AAAA,4.247340257279575e-10
HOG_24396,AAAAA,5.209549271967262e-07
HOG_24396,AAAA,1.670650817686692e-08
HOG_24396,AAAAA,3.028617356903851e-10
HOG_24396,AAAA,1.975695340661332e-08
HOG_24396,AAAAA,6.171976565383375e-07
HOG_24396,XXXXX,5.264610081212595e-09
HOG_24396,AAAAA,3.582341062327032
HOG_24396,AAAAA,2.1827872842550278e-11
HOG_24396,AAAAA,1.2034888641210273e-07
HOG_24396,AAAA,1.864464138634503e-10
HOG_24396,AAAAA,0.03018283005349076
HOG_24396,AAAAA,9.036739356815815e-09
HOG_24396,AAAAA,1.5005753084551543e-08
HOG_24396,AAAAA,2.572053061265251
HOG_24396,AAAA,2.6693669497035444e-09
HOG_24396,AAAAA,2.6557245291769505e-10
HOG_24396,XXXXX,1.2249961212805829
HOG_24396,AAAA,0.09722998831693985
HOG_24396,AAAA,1.771604729583487e-07
HOG_24396,AAAA,3.146806193399243e-08
HOG_24396,AAAAA,1.3142835086910054e-07
HOG_24396,AAAAA,2.9946386348456144e-07
HOG_24396,AAAA,1.991793396882713e-09
HOG_24396,XXXX,4.007233656011522e-09
HOG_24396,AAAA,3.647073754109442e-10
HOG_24396,AAAAA,3.327113518025726e-08
HOG_24396,AAAAA,3.1805939215701073e-08
HOG_24396,AAAA,1.3055796443950385e-08
HOG_24396,AAAAA,7.394646672764793e-08
HOG_24396,AAAA,2.213404613396051
HOG_24396,AAAA,1.3462340575642884e-07
HOG_24396,AAAA,0.0033375531020283233
HOG_24396,AAAA,1.1367228580638766e-07
HOG_24396,AAAAA,4.8203219193965197e-11
HOG_24396,AAAA,1.0087205737363547e-07
HOG_24396,AAAAA,0.1370854244350994
HOG_24396,AAAAA,0.09549232681820286
HOG_24396,AAAA,3.158465955610154
HOG_24396,AAAA,8.149072527885437e-10
HOG_24396,AAAA,5.538989020132249
HOG_24396,AAAA,3.736070334165561
HOG_24396,AAAAA,6.119935278547928e-07
HOG_24396,AAAA,5.045900090625764
HOG_24396,AAAA,9.951745596481487e-07
HOG_24396,AAAA,0.2663794125091954
HOG_24396,AAAAA,1.0432086128275841e-07
HOG_24396,AAAA,0
HOG_24396,AAAA,1.5892229259907253
HOG_24396,AAAA,6.797345196869173
HOG_24396,AAAA,0.00010832252519321628
HOG_24396,AAAA,1.546777639305219e-08
HOG_24396,AAAAA,8.894494385458529e-08
HOG_24396,AAAAA,0.6771883189912842
HOG_24396,AAAA,0.05063904215057846
HOG_24396,AAAAA,0.1285725369962165
HOG_24396,AAAA,3.8961115933489054e-07
HOG_24396,AAAAA,1.9638252097975055
HOG_24396,AAAA,7.97863322077319e-07
HOG_24396,AAAAA,0.5526520037410592
HOG_24396,AAAA,1.2187229003757238e-09
HOG_24396,AAAAA,1.5484219878371732
HOG_24396,AAAA,0.34912121462457435
HOG_24396,AAAAA,0.527852110350068
HOG_24396,AAAA,2.925497463957072
HOG_24396,AAAAA,5.035872163716704e-09
HOG_24396,AAAA,5.636138666886836e-09
HOG_24396,AAAAA,1.3366000655514654
HOG_24396,AAAAA,1.6637204680591822e-07
HOG_24396,AAAAA,1.2118107406422496e-08
HOG_24396,AAAAA,0.09914900571311591
HOG_24396,AAAAA,6.509126251330599e-07
HOG_24396,AAAAA,1.2184601868793834
HOG_24396,AAAA,4.424146027304232e-08
HOG_24396,AAAA,0.34792624875262845
HOG_24396,AAAAA,0.9029624599643284
HOG_24396,AAAA,0.23508052176748606
HOG_24396,AAAA,7.710605132160708e-08
HOG_24396,AAAAA,1.8710306903813034e-07
HOG_24396,XXXXX,0.15855459396334481
HOG_24396,AAAAA,2.0087099983356893e-08
HOG_24396,AAAAA,2.972074071294628e-07
HOG_24396,AAAAA,10.54004302372141
HOG_24396,AAAAA,2.026226866291836e-07
HOG_24396,AAAAA,2.7034275262849405e-07
HOG_24396,AAAAA,2.1880245900038062
HOG_24396,AAAAA,1.805511223227768
HOG_24396,AAAA,1.895868990686722e-07
HOG_24396,XXXX,4.092726157978177e-12
HOG_24396,AAAA,1.0770963854156435e-07
HOG_24396,AAAAA,5.892616172786802e-08
HOG_24396,AAAAA,0.11463406631719408
HOG_24396,AAAA,0.8700078118690726
HOG_24396,AAAA,2.3862503439886495e-07
HOG_24396,AAAAA,4.3655745685100555e-11
HOG_24396,AAAA,4.756657290272415e-10
HOG_24396,AAAAA,0
HOG_24396,AAAA,7.991829988895915e-07
HOG_24396,AAAA,5.1513779908418655e-09
HOG_24396,AAAAA,0.3676945693714515
HOG_24396,AAAAA,3.1651694841175413
HOG_24396,AAAA,0.6780532939092154
HOG_24396,AAAAA,0.024196918732741324
HOG_24396,AAAA,2.3059949398884783e-05
HOG_24396,AAAAA,8.566325959691312e-08
HOG_24396,XXXX,3.522632963556134
HOG_24396,XXXX,9.991845217882656e-07
HOG_24396,XXXX,0.37966325728029915
HOG_24396,AAAAA,3.183231456205249e-11
HOG_24396,AAAAA,3.970944817410782e-08
HOG_24396,AAAAA,0.49960530341377307
HOG_24396,AAAAA,1.3735188986174762e-08
HOG_24396,AAAAA,0.618930656430166
HOG_24396,AAAAA,1.7283792331545555
HOG_24396,AAAA,0.6225336009483726
HOG_24396,AAAA,3.092281986027956e-11
HOG_24396,AAAAA,4.723115125671029e-07
HOG_24396,AAAA,0.0005008986108805402
HOG_24396,AAAA,0.09758186288854631
HOG_24396,AAAAA,0.9628445563075729
HOG_24396,AAAA,5.748890804563416
HOG_24396,AAAA,1.6614649211987853e-08
HOG_24396,AAAAA,4.211869963910431e-09
HOG_24396,AAAAA,2.0193510863464326e-08
HOG_24396,AAAA,8.289762263302691e-07
HOG_24396,AAAA,4.2690498958108947e-07
HOG_24396,AAAAA,5.807760317111388e-08
HOG_24396,AAAA,0.013618493648209551
HOG_24396,AAAAA,0.23098305749954307
HOG_24396,AAAAA,0.08631233271989913
HOG_24396,AAAA,0.3318697033200806
HOG_24396,XXXXX,0.5917726464558655
HOG_24396,AAAAA,1.4209763321559876e-07
HOG_24396,AAAA,4.320099833421409e-11
HOG_24396,AAAAA,2.5428042357116283
HOG_24396,AAAAA,0.9686850167308876
HOG_24396,AAAA,0.05411608744907426
HOG_24396,AAAAA,0.5728629823852316
HOG_24396,AAAAA,3.7670792226208505
HOG_24396,AAAAA,0
HOG_24396,XXXX,2.2737367544323206e-12
HOG_24396,AAAAA,2.5006556825246662e-08
HOG_24396,AAAA,0.09297026923923113
HOG_24396,AAAAA,1.4037414075573906e-07
HOG_24396,AAAAA,1.684384187683463e-09
HOG_24396,AAAAA,3.9410585663836173
HOG_24396,AAAA,1.1232259566895664e-08
HOG_24396,AAAA,7.821654435247183e-11
HOG_24396,AAAA,9.094947017729282e-12
HOG_24396,AAAAA,3.961656737501471
HOG_24396,AAAA,2.820161171257496e-08
HOG_24396,AAAA,0.022842142217996297
HOG_24396,AAAA,6.293339538387954e-07
HOG_24396,AAAAA,6.5210770117118955e-09
HOG_24396,AAAA,1.9044819055125117e-09
HOG_24396,AAAA,6.027130439179018e-08
HOG_24396,AAAA,0.002503061319657718
HOG_24396,XXXXX,0.6506860882045657
HOG_24396,AAAAA,2.4019755073823035e-09
HOG_24396,AAAA,0.021856887208741682
HOG_24396,AAAA,0
HOG_24396,AAAA,1.745702320476994e-07
HOG_24396,AAAA,4.1152179619530216e-07
HOG_24396,AAAA,0.22230892617062636
HOG_24396,AAAAA,9.456680345465429e-07
HOG_24396,AAAA,0.7559491683869055
HOG_24396,AAAAA,2.4191649572458118e-08
HOG_24396,AAAAA,5.731872079195455e-07
HOG_24396,AAAAA,3.034392648260109e-08
HOG_24396,AAAA,1.4989026868906876
HOG_24396,AAAAA,0
HOG_24396,AAAAA,0.06595777784150414
HOG_24396,AAAAA,9.14442352950573e-08
HOG_24396,AAAAA,3.647073754109442e-10
HOG_24396,AAAA,1.2269083526916802e-08
HOG_24396,AAAAA,0
HOG_24396,AAAAA,8.704500942258164e-07
HOG_24396,AAAAA,3.2738171285018325e-08
HOG_24396,AAAAA,2.830513865289504
HOG_24396,AAAAA,2.1827872842550278e-10
HOG_24396,XXXX,1.2473455787139756
HOG_24396,AAAAA,5.582919184815182
HOG_24396,AAAA,0
HOG_24396,AAAA,1.6316153050865978e-07
HOG_24396,AAAAA,1.9205526768928394e-07
HOG_24396,AAAA,1.5860438563267962
HOG_24396,AAAA,1.622538547962904e-09
HOG_24396,AAAA,9.063305697054602e-07
HOG_24396,AAAA,3.4790900826919824e-08
HOG_24396,AAAA,4.020486311550485
HOG_24396,AAAAA,5.412648533820175e-07
HOG_24396,AAAA,0.16083983016869752
HOG_24396,AAAAA,1.2084547051927075e-07
HOG_24396,AAAA,1.2274267646716908e-07
HOG_24396,AAAAA,0.698463851118504
HOG_24396,AAAA,3.1297610731044188
HOG_24396,AAAA,3.732320692506619e-07
HOG_24396,AAAAA,1.0564703349082265
HOG_24396,AAAAA,2.8265640139579773e-07
HOG_24396,AAAA,0.34779607508517074
HOG_24396,AAAAA,4.560410462492655
HOG_24396,AAAA,8.908955351216719e-09
HOG_24396,AAAAA,1.2088457879144698e-07
HOG_24396,AAAAA,0
HOG_24396,AAAAA,1.3975295587442815e-08
HOG_24396,XXXXX,2.05364822249976e-05
HOG_24396,AAAA,0.24337777318214648
HOG_24396,AAAAA,3.382389672547106
HOG_24396,AAAAA,4.253971348083724
HOG_24396,AAAA,0.04804657297609083
HOG_24396,AAAA,0.0015279363660738454
HOG_24396,XXXX,7.000380719546229e-09
HOG_24396,XXXX,0.08945845283778908
HOG_24396,AAAAA,0.1392148793902379
HOG_24396,AAAAA,5.093170329928398e-11
HOG_24396,AAAAA,3.3187635530694024
HOG_24396,XXXXX,0.07569020191431264
HOG_24396,AAAAA,3.260315440948034
HOG_24396,XXXX,2.0736479200422764e-10
HOG_24396,AAAAA,0.15044162634876557
HOG_24396,AAAAA,0.07980366059473454
HOG_24396,AAAA,2.743017830653116e-07
HOG_24396,AAAAA,0.1785558658739319
HOG_24396,XXXXX,0.010599839573842473
HOG_24396,AAAA,3.41761733579915e-07
HOG_24396,AAAA,7.911603461252525e-08
HOG_24396,AAAAA,0.1697171199548393
HOG_24396,AAAA,8.49468051455915e-10
HOG_24396,AAAAA,0.006340181975247106
HOG_24396,AAAAA,0.009608595119061647
HOG_24396,AAAA,3.5502034734236076e-07
HOG_24396,AAAAA,1.4842771633993834e-07
HOG_24396,XXXX,7.013131835265085e-07
HOG_24396,AAAA,2.585325422799542
HOG_24396,AAAA,2.4697783373994753e-08
HOG_24396,AAAAA,1.1764359442167915e-07
HOG_24396,XXXX,3.35008735419251e-07
HOG_24396,AAAAA,2.2320818970911205e-07
HOG_24396,AAAAA,0.8503103372750047
HOG_24396,AAAA,3.498826117720455e-09
HOG_24396,AAAAA,7.376707288862235
HOG_24396,AAAA,1.2395931266983098
HOG_24396,AAAAA,0.25236700388541067
HOG_24396,AAAA,1.594768126485178
HOG_24396,AAAA,5.9495505411177874e-08
HOG_24396,AAAA,3.939603629987687e-07
HOG_24396,AAAAA,1.8637365428730845e-08
HOG_24396,AAAAA,1.5893614723963765
HOG_24396,AAAA,5.604306352324784e-09
HOG_24396,AAAA,3.816239768639207e-09
HOG_24396,AAAA,7.512880983995274e-08
HOG_24396,AAAA,3.451987140579149e-07
HOG_24396,AAAAA,1.0165244931831694
HOG_24396,AAAAA,6.675691111013293e-10
HOG_24396,AAAAA,0.47363486822814593
HOG_24396,AAAA,1.2505552149377763e-09
HOG_24396,AAAAA,0.827542641924083
HOG_24396,XXXX,0.15791779620303714
HOG_24396,AAAA,4.547473508864641e-11
HOG_24396,AAAAA,0.012237920334882801
HOG_24396,AAAA,8.691285984241404e-07
HOG_24396,AAAA,1.6165903054243245
HOG_24396,AAAA,0.28779375772410276
HOG_24396,AAAA,1.1932570487260818e-09
HOG_24396,AAAAA,0.026590740551000636
HOG_24396,AAAAA,5.32054400537163e-10
HOG_24396,AAAAA,8.819142749416642e-08
HOG_24396,AAAA,0.8365641598138609
HOG_24396,AAAA,2.9609509510919452e-08
HOG_24396,AAAAA,3.419881977606565e-08
HOG_24396,AAAAA,2.433807821944356e-09
HOG_24396,AAAAA,9.275927368435077e-07
HOG_24396,AAAA,3.1823674362385646e-07
HOG_24396,AAAA,6.898826541146263e-07
HOG_24396,AAAAA,1.4375992529821815
HOG_24396,AAAAA,1.2689906725427136e-07
HOG_24396,AAAA,9.133145795203745e-09
HOG_24396,AAAA,0.040144871700249496
HOG_24396,AAAAA,1.5050318324938416e-08
HOG_24396,AAAAA,1.1452357284724712e-08
HOG_24396,AAAAA,0.8606333125526362
HOG_24396,AAAAA,0.9621811257111403
HOG_24396,AAAA,2.6157067622989416e-09
HOG_24396,AAAA,7.166818249970675e-10
HOG_24396,AAAAA,0.7727185011908659
HOG_24396,AAAAA,0.018405873342999257
HOG_24396,AAAAA,3.022705641342327e-08
HOG_24396,AAAA,2.5840563466772437e-08
HOG_24396,AAAA,1.0571999042986135
HOG_24396,AAAA,4.8775746108731255e-08
HOG_24396,AAAA,1.8189894035458565e-12
HOG_24396,AAAAA,0
HOG_24396,AAAA,0.05813664213019365
HOG_24396,AAAA,5.123638402437791e-09
HOG_24396,XXXXX,0.03953563256891357
HOG_24396,AAAAA,1.4308804934207728
HOG_24396,AAAAA,1.7280399333685637e-10
HOG_24396,AAAA,2.6361703930888325e-09
HOG_24396,AAAA,4.488629201659933e-08
HOG_24396,AAAA,6.963129660733102
HOG_24396,AAAA,2.0013430912513286e-09
HOG_24396,AAAA,2.3886059352662414e-08
HOG_24396,AAAA,0.052474462068857974
HOG_24396,AAAAA,0.31267326704892184
HOG_24396,AAAAA,2.092575367306381
HOG_24396,AAAA,5.06805008626543e-07
HOG_24396,AAAA,1.598665718644952
HOG_24396,AAAAA,0.1007286778813068
HOG_24396,AAAA,0.7576916699872527
HOG_24396,AAAA,0.9686382087347738
HOG_24396,AAAAA,0.2762946575276146
HOG_24396,AAAA,6.96672941558063e-10
HOG_24396,AAAAA,8.185452315956354e-12
HOG_24396,AAAA,7.494236342608929e-10
HOG_24396,AAAA,8.751976565690711e-08
HOG_24396,AAAAA,0.9414130936511356
HOG_24396,AAAAA,1.1209976946702227e-08
HOG_24396,AAAAA,4.898720362689346e-08
HOG_24396,AAAAA,0.2916871823681504
HOG_24396,AAAAA,0.419522352975946
HOG_24396,AAAA,0.6401649093695596
HOG_24396,AAAAA,2.052729541901499e-08
HOG_24396,XXXXX,0.12146738353658293
HOG_24396,AAAAA,5.186393536860123e-09
HOG_24396,AAAA,3.2741809263825417e-11
HOG_24396,XXXX,6.18092599324882e-09
HOG_24396,AAAAA,3.2048774301074445e-08
HOG_24396,AAAA,0.012371044163955958
HOG_24396,AAAA,4.2108695197384804e-08
HOG_24396,AAAAA,3.5447969789092895
HOG_24396,AAAAA,1.7207639757543802e-09
HOG_24396,AAAAA,0.306509321341764
HOG_24396,AAAAA,5.231531758909114e-07
HOG_24396,AAAA,1.7439691635199779
HOG_24396,AAAAA,2.465185389155522e-09
HOG_24396,AAAAA,0
HOG_24396,AAAA,2.257697624379034
HOG_24396,XXXX,0.03759398915190104
HOG_24396,AAAA,1.3165868398964449
HOG_24396,AAAA,2.8365320758894086e-07
HOG_24396,AAAA,16.00856444328838
HOG_24396,AAAAA,4.720277502201498e-10
HOG_24396,AAAAA,2.1600499167107046e-09
HOG_24396,AAAA,2.993012507304229
HOG_24396,AAAAA,0.0304521771349755
HOG_24396,AAAA,1.0973417374771088e-07
HOG_24396,AAAA,1.9313574739499018e-08
HOG_24396,AAAAA,4.81190909340512e-07
HOG_24396,XXXX,0.9537893945380347
HOG_24396,AAAA,8.440110832452774e-10
HOG_24396,AAAA,2.885099092964083e-08
HOG_24396,AAAAA,2.733602273028737
HOG_24396,AAAAA,6.933623808436096e-08
HOG_24396,AAAAA,3.098855251846544
HOG_24396,AAAA,3.815330273937434e-09
HOG_24396,AAAA,3.1527633836958557e-09
HOG_24396,AAAA,0.23790696101514186
HOG_24396,AAAAA,0.022742867349734297
HOG_24396,AAAAA,0.009260549428290688
HOG_24396,AAAA,0.01725198028907471
HOG_24396,AAAAA,1.6346803022315726e-08
HOG_24396,AAAA,5.283618520479649e-07
HOG_24396,AAAA,1.52638676809147e-07
HOG_24396,AAAA,1.8274295143783092e-07
HOG_24396,AAAA,2.7284841053187847e-12
HOG_24396,XXXXX,4.647182256573615
HOG_24396,XXXXX,3.9108272176235914e-11
HOG_24396,AAAAA,0
HOG_24396,AAAAA,7.452126737916842e-07
HOG_24396,AAAAA,1.5547811926808208e-08
HOG_24396,AAAAA,5.911715561524034e-11
HOG_24396,AAAAA,3.079658199567348e-07
HOG_24396,AAAA,1.5146561591609498
HOG_24396,AAAAA,2.28283170145005e-10
HOG_24396,AAAAA,7.912603905424476e-11
HOG_24396,AAAA,3.169761839671992e-07
HOG_24396,AAAAA,9.063205652637407e-08
HOG_24396,AAAA,4.74859305118207
HOG_24396,AAAAA,1.0142139217350632e-07
HOG_24396,AAAA,0.06784836775022995
HOG_24396,AAAAA,1.0363412083643198
HOG_24396,AAAAA,0.26174763243579946
HOG_24396,AAAAA,2.9740476747974753e-09
HOG_24396,AAAAA,1.1332303984090686e-09
HOG_24396,AAAAA,1.2213786249049008e-07
HOG_24396,AAAA,1.7747424863046035e-07
HOG_24396,AAAA,0.1444713677674372
HOG_24396,XXXX,0.03378543687176716
HOG_24396,AAAAA,1.8577359301307297
HOG_24396,AAAAA,6.96961251378525e-07
HOG_24396,AAAA,8.74024408403784e-10
HOG_24396,AAAAA,8.185452315956354e-12
HOG_24396,AAAA,2.2637323127128184e-09
HOG_24396,AAAAA,7.951703082653694e-07
HOG_24396,XXXXX,0.05850138073765265
HOG_24396,AAAA,1.2187229003757238e-10
HOG_24396,AAAAA,6.176068335487798
HOG_24396,AAAAA,2.424403646728024e-07
HOG_24396,AAAAA,0.05250060866092099
HOG_24396,AAAA,4.196772351861e-08
HOG_24396,AAAAA,0.21525845409450994
HOG_24396,AAAAA,6.002665031701326e-11
HOG_24396,AAAA,5.262336344458163e-08
HOG_24396,AAAA,0.011486337491078302
HOG_24396,AAAA,4.547473508864641e-12
HOG_24396,AAAA,8.563802111893892e-09
HOG_24396,AAAA,2.5556801119819283e-10
HOG_24396,AAAA,0.23772089908197813
HOG_24396,AAAAA,7.509670467698015e-07
HOG_24396,AAAAA,0.08989798127277027
HOG_24396,AAAA,9.223003871738911e-07
HOG_24396,AAAA,9.569794201524928e-07
HOG_24396,AAAAA,4.092726157978177e-10
HOG_24396,AAAA,0.5658689960691845
HOG_24396,AAAA,4.5873457565903664e-07
HOG_24396,AAAAA,5.356923793442547e-10
HOG_24396,AAAAA,3.433342499192804e-09
HOG_24396,AAAA,9.521409083390608e-07
HOG_24396,AAAA,3.0298891660359004
HOG_24396,AAAAA,1.4815577742410824e-07
HOG_24396,AAAA,0.6689132087449252
HOG_24396,AAAA,2.0191237126709893e-08
HOG_24396,XXXX,1.991793396882713e-09
HOG_24396,AAAA,0.710112527875026
HOG_24396,AAAA,3.3638571039773524e-08
HOG_24396,AAAAA,1.2938788131577894e-05
HOG_24396,AAAAA,1.051375875249505e-09
HOG_24396,AAAA,1.6207650332944468e-07
HOG_24396,AAAAA,4.29481995610513
HOG_24396,AAAAA,3.9333281165454537e-07
HOG_24396,AAAA,2.892193151637912e-09
HOG_24396,AAAAA,1.546140993013978e-11
HOG_24396,AAAA,3.658142490467071
HOG_24396,AAAAA,6.114723873906769e-07
HOG_24396,AAAA,1.7147060086526835
HOG_24396,AAAAA,2.337510825083882
HOG_24396,AAAAA,7.049493433441967e-08
HOG_24396,AAAA,3.6815708881476894e-07
HOG_24396,AAAAA,2.61410043320393
HOG_24396,AAAAA,1.7519596440251917e-08
HOG_24396,AAAAA,4.3655745685100555e-10
HOG_24396,AAAA,9.162586138700135e-07
HOG_24396,AAAA,0.2648291192258512
HOG_24396,AAAA,2.7405803848523647e-07
HOG_24396,AAAA,0.1337314446354867
HOG_24396,AAAA,3.3890501072164625e-08
HOG_24396,AAAAA,0.023017322990199318
HOG_24396,AAAAA,6.048139766789973e-10
HOG_24396,AAAA,1.0863914212677628e-08
HOG_24396,AAAA,3.375498636160046e-08
HOG_24396,AAAAA,0.16924463592931716
HOG_24396,AAAAA,5.016816251167256
HOG_24396,AAAAA,1.9099388737231493e-11
HOG_24396,AAAAA,0.0005850464294780977
HOG_24396,AAAAA,0.10764821262864643
HOG_24396,AAAAA,1.5138630260480568e-07
HOG_24396,AAAA,0
HOG_24396,AAAA,1.9083750084209896
HOG_24396,AAAA,2.783226591418497e-07
HOG_24396,AAAA,1.5006662579253316e-10
HOG_24396,AAAAA,0.11296236928319559
HOG_24396,AAAAA,4.0880695451050997e-07
HOG_24396,XXXX,9.144181570652108
HOG_24396,AAAA,4.880894266534597e-08
HOG_24396,AAAAA,3.160948836011812e-08
HOG_24396,AAAA,8.390998118557036e-09
HOG_24396,AAAA,2.2737367544323206e-12
HOG_24396,AAAA,5.455513019114733e-08
HOG_24396,AAAA,1.4434590411838144e-07
HOG_24396,AAAAA,5.095989763503894e-08
HOG_24396,AAAAA,7.251874194480479e-07
HOG_24396,AAAAA,0.043087602477498876
HOG_24396,AAAAA,6.548361852765083e-11
HOG_24396,AAAAA,4.4030457502231e-08
HOG_24396,AAAAA,0.998218571286543
HOG_24396,AAAA,5.3585608839057386e-08
HOG_24396,AAAA,0.4082959327097342
HOG_24396,AAAA,7.139828924397534
HOG_24396,AAAA,4.54247128800489e-09
HOG_24396,AAAAA,3.120912879239768e-07
HOG_24396,AAAAA,0.02561603871436091
HOG_24396,AAAAA,6.34154275758192e-08
HOG_24396,AAAA,3.308741725049913e-09
HOG_24396,AAAAA,0.03502768866292172
HOG_24396,AAAA,1.660737325437367e-09
HOG_24396,AAAA,5.0004018703475595e-08
HOG_24396,AAAAA,3.1564466295881175
HOG_24396,AAAAA,0.7530988865919426
HOG_24396,AAAA,4.6055174607317895e-07
HOG_24396,AAAAA,3.9472070056945086e-10
HOG_24396,AAAAA,5.341781897292094
HOG_24396,AAAAA,8.512870408594608e-10
HOG_24396,AAAAA,4.809044185094535e-07
HOG_24396,AAAA,0.2223445673362221
HOG_24396,AAAAA,9.549694368615746e-12
HOG_24396,AAAA,9.707036952022463e-09
HOG_24396,AAAAA,5.953811523795594e-07
HOG_24396,AAAA,0.3043628953946609
HOG_24396,XXXXX,0.134981300416257
HOG_24396,AAAA,0.2068591359338825
HOG_24396,AAAA,8.343704394064844e-09
HOG_24396,AAAA,1.1362081464003495
HOG_24396,AAAAA,4.547473508864641e-11
HOG_24396,AAAAA,7.009475666563958e-09
HOG_24396,AAAA,9.802079148357734e-09
HOG_24396,XXXXX,2.7284841053187847e-10
HOG_24396,AAAA,4.4645821617450565e-07
HOG_24396,AAAA,6.19005732005462e-07
HOG_24396,AAAAA,6.759273674106225e-07
HOG_24396,AAAA,8.487222658004612e-08
HOG_24396,AAAAA,3.982677299063653e-09
HOG_24396,AAAA,1.4870238373987377e-09
HOG_24396,AAAAA,3.429850039537996e-07
HOG_24396,AAAAA,1.7644197214394808e-10
HOG_24396,AAAAA,3.001332515850663e-11
HOG_24396,AAAA,7.177413863246329e-08
HOG_24396,AAAA,1.1168594937771559e-09
HOG_24396,XXXX,5.563324353308417
HOG_24396,AAAA,6.442678568419069e-08
HOG_24396,XXXX,4.8203219193965197e-11
HOG_24396,AAAAA,5.993570084683597e-09
HOG_24396,AAAA,0.18974216406422784
